id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,tags,issues
5e1384ed-a562-4ee9-abe2-77ae2d14a400,Idli Tikka Recipe With Sambar,indian,hard,50,standard,vegetarian,Idli Tikka Recipe With Sambar,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
2f5a28ef-c241-49bf-a408-91fda7a22375,Ilish Pulao Recipe - Bengali Style Hilsa Fish Pilaf,indian,hard,50,standard,non_veg,Ilish Pulao Recipe - Bengali Hilsa Fish Pilaf,indian|rice|bengali|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
3372c3a1-de1c-4a80-ab66-1e88006e91ee,Japanese Chicken Udon Soup Recipe,indian,medium,50,standard,non_veg,Japanese Chicken Udon Soup Recipe,indian|main|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
bee8823e-3936-4dc5-9b61-25f7e23c2fd5,Jeera Miri Kolambi Recipe - Cumin & Black Pepper Prawns,indian,medium,50,standard,non_veg,Jeera Miri Kolambi Recipe - Cumin & Black Pepper Prawns,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d1862def-c3e7-4a82-9d50-3d9a760e6fef,Jhinga Gavar Recipe - Shrimps & Cluster Beans Vegetable,indian,easy,50,standard,vegetarian,Jhinga Gavar Recipe - Shrimps & Cluster Beans Vegetable,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
cab6ac82-2e35-445e-8d6e-ef17e60c8a22,Kalmi Kabab Recipe - Mughlai Style Chicken Tangdi Kebab,indian,easy,50,standard,non_veg,Kalmi Kabab Recipe - Mughlai Chicken Tangdi Kebab,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
4a4e9514-1a59-4e96-8099-31ac3311dd3a,Karnataka Style Badnekayi Mosaru Gojju Recipe,indian,easy,50,standard,vegetarian,Karnataka Badnekayi Mosaru Gojju Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
31bf8cda-c03a-46ec-91c1-bf085457172c,Karuveppilai Kuzhambu Recipe (Tangy & Spicy Curry Leaves Curry),indian,hard,50,standard,vegetarian,Karuveppilai Kuzhambu Recipe (Tangy & Spicy Curry Leaves Curry),indian|curry|south_indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
77935897-e89c-46df-8e30-3f07962c494c,Kathirikai Gotsu Recipe,indian,medium,50,standard,vegetarian,Kathirikai Gotsu Recipe,indian|main|south_indian|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7144897d-1a06-48df-b5c8-407447524102,Kathirikkai Thogayal Recipe - Thuvaiyal (Spicy Brinjal Chutney Recipe),indian,easy,50,standard,vegetarian,Kathirikkai Thogayal Recipe - Thuvaiyal (Spicy Brinjal Chutney Recipe),indian|side|south_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
2964e1f0-3df0-496f-8c76-9efbb7300920,Kerala Style Chicken Chatti Pathiri Recipe,indian,hard,50,standard,non_veg,Kerala Chicken Chatti Pathiri Recipe,indian|main|south_indian|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
080af2d7-cfbd-49c9-b75c-2369b8d30907,Kerala Style Eggplant Curry Recipe,indian,medium,50,standard,non_veg,Kerala Eggplant Curry Recipe,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
0c6b97ea-a2b0-4c6d-9977-451d21dea8c8,Kerala Style Eggplant Curry Recipe - Kerala Style Eggplant Curry,indian,hard,50,standard,non_veg,Kerala Eggplant Curry Recipe - Kerala Eggplant Curry,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
30c44e5b-2da5-4442-b7b3-ca6593648047,Kitkat Cake With Sponge Recipe (Eggless),indian,easy,50,standard,non_veg,Kitkat Cake With Sponge Recipe (Eggless),indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
32868643-a9c9-4a66-bac4-d46b2dd91c43,Kolambi Bhaat Recipe (Maharashtrian Prawn Rice),indian,medium,50,standard,non_veg,Kolambi Bhaat Recipe (Maharashtrian Prawn Rice),indian|rice|main|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ce853412-b68d-4f8f-90f1-deda1d47153f,Lebanese Style Baked Chicken and Potatoes Recipe,indian,hard,50,standard,non_veg,Lebanese Baked Chicken and Potatoes Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
f06e318c-3fc4-412c-938a-38081af380bc,Masala Cornflakes Chicken Recipe,indian,easy,50,standard,non_veg,Masala Cornflakes Chicken Recipe,indian|curry|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
2528a19a-6abf-49eb-be19-e864e6c9fbd5,Mediterranean Dajaj Mechwi Recipe,indian,easy,50,standard,vegetarian,Mediterranean Dajaj Mechwi Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
a71d369e-5da0-440e-ac89-76767ac13649,Mini Victoria Sponge Cake Recipe,indian,easy,50,standard,vegetarian,Mini Victoria Sponge Cake Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
4dc4d823-157d-4c61-918b-61dbc67d230b,Mozzarella & Parmesan Stuffed Meat Balls Recipe,indian,medium,50,standard,vegetarian,Mozzarella & Parmesan Stuffed Meat Balls Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
3b673b11-ff37-4dca-b1b1-e40b341e3bfb,Mughlai Style Chicken Haleem Recipe,indian,hard,50,standard,non_veg,Mughlai Chicken Haleem Recipe,indian|main|north_indian|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
93db5040-4dfc-463b-adb7-87a0fc73ba41,Mughlai Style Eggplant Simmered In Rich Tomato Curry (Recipe In Hindi),indian,hard,50,standard,non_veg,Mughlai Eggplant Simmered In Rich Tomato Curry (Recipe In Hindi),indian|curry|north_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
f277e1f6-3c6e-428b-a88c-7d9de1c38d08,Murungakkai Puli Kuzhambu Recipe -Spicy Drumstick Curry,indian,easy,50,standard,vegetarian,Murungakkai Puli Kuzhambu Recipe -Spicy Drumstick Curry,indian|curry|south_indian|main|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
1f0c8a39-b4cf-4335-937d-3dc021c2af06,Mushroom and Prawn Malai Curry Recipe,indian,medium,50,standard,non_veg,Mushroom and Prawn Malai Curry Recipe,indian|curry|bengali|main|spicy|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
272e1c6a-9f3d-4f71-ba16-e1783b7b524d,Nandan Kozhi Recipe  - Kerala Style Chicken Curry,indian,medium,50,standard,non_veg,Nandan Kozhi Recipe - Kerala Chicken Curry,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
9940b6bd-a86c-400d-943a-75dfff0c94c5,Nankhatai Recipe - A Spiced Eggless Indian Cookie,indian,easy,50,standard,non_veg,Nankhatai Recipe - A Spiced Eggless Indian Cookie,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
dafa9cdd-27a1-41f5-81d8-7ab5f240d910,Nepalese Chicken Sekuwa Recipe,indian,easy,50,standard,non_veg,Nepalese Chicken Sekuwa Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
13ce3ed9-0980-4ed2-adf4-5923fc2d6d00,No Bake Lemon Bars Recipe,indian,hard,50,standard,vegetarian,No Bake Lemon Bars Recipe,indian|main|sweet|sour|savory|non-veg|nut_free,nonveg_tags_without_meat_words
11f1f818-cf67-47d6-95c3-7ba10760e09f,No Onion No Garlic Kadamba Sambar Rice - Temple Ritual Recipe,indian,hard,50,standard,vegetarian,No Onion No Garlic Kadamba Sambar Rice - Temple Ritual Recipe,indian|rice|south_indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
b01cc5b5-35c3-4713-a30c-2df878d1042c,Nutella Pancakes Recipe,indian,easy,50,standard,vegetarian,Nutella Pancakes Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
17f3a0b3-8672-42f9-8f59-1bdd95945253,One Pot Chicken Fried Rice Recipe,indian,hard,50,standard,non_veg,One Pot Chicken Fried Rice Recipe,indian|rice|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
9b2498e7-347d-4162-9756-83a8214ada9e,Orange Yogurt Cake Recipe,indian,easy,50,standard,vegetarian,Orange Yogurt Cake Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
cf4c902c-f929-466e-9ad1-9d7c12f818a1,Pan Fried Chinese Chilli Chicken recipe,indian,medium,50,standard,non_veg,Pan Fried Chinese Chilli Chicken recipe,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d410196d-750a-4c05-aa9b-e0639236721a,Pancakes Drizzled With Chocolate Sauce Served With Fruits & Jaggery Recipe (Breakfast In Bed),indian,easy,50,standard,vegetarian,Pancakes Drizzled With Chocolate Sauce Served With Fruits & Jaggery Recipe (Breakfast In Bed),indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
5760b6b7-1019-4079-88ad-b5ea27d9fcf6,Paneer Pav Bhaji Recipe - Wholesome Weeknight Dinner,indian,hard,50,standard,vegetarian,Paneer Pav Bhaji Recipe - Wholesome Weeknight Dinner,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free,nonveg_tags_without_meat_words
b013e635-c717-400b-aff7-30f19d1dc3f8,Parsi Mutton Cutlets Recipe,indian,medium,50,standard,non_veg,Parsi Mutton Cutlets Recipe,indian|snack|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
c76b2a47-5814-494b-a4ac-860df9a8fa82,Penne Pasta With Veggies in Tomato Base Recipe,indian,medium,50,standard,non_veg,Penne Pasta With Veggies in Tomato Base Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
a2c8239b-c2e3-4d40-bf6f-73851582360b,Poblano Chili Rellenos Recipe - Baked Cheese Stuffed Chilies,indian,hard,50,standard,vegetarian,Poblano Chili Rellenos Recipe - Baked Cheese Stuffed Chilies,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
b36d9d0f-1dd1-42cd-bf7b-1d29c3a48f7f,Pohala Jhola Recipe (Pohala Fish Curry),indian,easy,50,standard,non_veg,Pohala Jhola Recipe (Pohala Fish Curry),indian|curry|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
8c5f7e24-40f6-47db-8f3d-65d8d1315f60,Potato Basil Fritters Recipe,indian,easy,50,standard,vegetarian,Potato Basil Fritters Recipe,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
59b6e334-797d-484d-b371-b1d05538ad95,Rajasthani Laal Maas Recipe-Mutton In Red Spicy Gravy,indian,medium,50,standard,non_veg,Rajasthani Laal Maas Recipe-Mutton In Red Spicy Gravy,indian|curry|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
f903a6ff-bfdc-4aa6-8943-dee50d97d92d,Rajasthani Style Mutton Banjara Recipe,indian,medium,50,standard,non_veg,Rajasthani Mutton Banjara Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
4c4570a1-f9e0-45ea-81ed-bd2dbce30c53,Ravioli Recipe With Broccoli Filling In White And Red Sauce,indian,medium,50,standard,vegetarian,Ravioli Recipe With Broccoli Filling In White And Red Sauce,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
342f3c8e-23db-4296-a657-be135d216bd2,Raw Mango Prawns Curry Recipe,indian,medium,50,standard,non_veg,Raw Mango Prawns Curry Recipe,indian|curry|south_indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
a2064e0d-29d1-4b95-b07b-66e6c51082c4,Rich Dark Chocolate Mousse Recipe,indian,medium,50,standard,vegetarian,Rich Dark Chocolate Mousse Recipe,indian|main|sweet|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
68cde116-6b15-45d7-b466-c342e5ba0bc1,Roasted Vegetables With Tahini Sauce Recipe,indian,medium,50,standard,vegetarian,Roasted Vegetables With Tahini Sauce Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
fffaaa06-247a-455d-b1e3-9d0edec83488,Safed Murgh Handi Recipe - Chicken In White Gravy,indian,medium,50,standard,non_veg,Safed Murgh Handi Recipe - Chicken In White Gravy,indian|curry|main|spicy|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
401d1b23-9a9b-4723-9de4-f6171c26df72,Savoury Bread Pudding Recipe,indian,hard,50,standard,vegetarian,Savoury Bread Pudding Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
c2df937e-a219-47f7-9bc4-7cbcd1a50686,Shandong Spicy Eggplant With Peppers And Potato Recipe (Di San Xian Recipe),indian,hard,50,standard,non_veg,Shandong Spicy Eggplant With Peppers And Potato Recipe (Di San Xian Recipe),indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
91fba27c-8db0-4123-9074-3a1874afe4ae,Sikkim Style Steamed Chicken Momo Recipe,indian,hard,50,standard,non_veg,Sikkim Steamed Chicken Momo Recipe,indian|main|north_indian|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
1c6e49fa-a524-4cf2-ae22-ff00910560de,Sorakkai Kozhukattai Paal Kuzhambu Recipe - Bottle Gourd Curry,indian,medium,50,standard,vegetarian,Sorakkai Kozhukattai Paal Kuzhambu Recipe - Bottle Gourd Curry,indian|curry|south_indian|main|spicy|sweet|savory|non-veg|nut_free,nonveg_tags_without_meat_words
91823ef9-4b29-4635-9e32-2e5538504aa9,Sorakkai Puli Kuzhambu Recipe - Tangy Bottle Gourd Curry,indian,easy,50,standard,vegetarian,Sorakkai Puli Kuzhambu Recipe - Tangy Bottle Gourd Curry,indian|curry|south_indian|main|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
31309939-11ab-45c5-bbf2-9cf6e9cdbc96,Spicy Chicken Curry Recipe In Naga Style,indian,easy,50,standard,non_veg,Spicy Chicken Curry Recipe In Naga,indian|curry|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ac4191fd-7a06-4c02-ae5c-5f6f2ad7cf69,Spicy Moroccan Rice With Chicken Recipe,indian,medium,50,standard,non_veg,Spicy Moroccan Rice With Chicken Recipe,indian|rice|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
19e637f4-e14d-4219-86bd-3dbe8fd5a8ed,Spicy Mushroom Puffs Recipe (Empanadas stuffed with Mushroom Recipe),indian,easy,50,standard,vegetarian,Spicy Mushroom Puffs Recipe (Empanadas stuffed with Mushroom Recipe),indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
0761a5fb-ecf0-40c3-a2ce-251dbf4ba6e2,Spicy Mushroom Veggie Burger Recipe,indian,medium,50,standard,non_veg,Spicy Mushroom Veggie Burger Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
133df165-a6c1-49be-8dba-bf9e3356f2d4,Spinach Banana Muffin Recipe,indian,easy,50,standard,vegetarian,Spinach Banana Muffin Recipe,indian|main|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
b386e7e5-4f5f-48ad-bbd5-ac95a1a474e4,Spinach Potato Frittata Bites Recipe,indian,easy,50,standard,vegetarian,Spinach Potato Frittata Bites Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
eff1c5c8-f0ab-45d3-91ce-3549fe548cae,Super Easy Eggless Banana Clafoutis Recipe,indian,easy,50,easy,non_veg,Super Eggless Banana Clafoutis Recipe,indian|main|sweet|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
b68b52be-8347-43be-89a4-a2b9079d3863,Swedish Saffron Buns Recipe,indian,medium,50,standard,vegetarian,Swedish Saffron Buns Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
aeaa429d-a0cb-4761-a8dc-c806727d6aec,Sweet Potato And Bitter Gourd Kulambu Recipe,indian,medium,50,standard,non_veg,Sweet Potato And Bitter Gourd Kulambu Recipe,indian|dessert|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
0c0a2286-6ef8-4b86-88a1-dbd685778407,Sweet Spicy & Tangy Vegetarian Thai Green Curry Recipe With Tamarind,indian,hard,50,standard,vegetarian,Sweet Spicy & Tangy Vegetarian Thai Green Curry Recipe With Tamarind,indian|curry|main|spicy|sweet|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
61fb2bad-b408-4c8b-b939-187ba020e8e4,Tamatar Gosht Recipe-Mutton In Tomato Curry,indian,medium,50,standard,non_veg,Tamatar Gosht Recipe-Mutton In Tomato Curry,indian|curry|north_indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
59032791-5b68-4c03-99e3-8d6ebed702f6,Tandoori Chicken Momo Recipe,indian,medium,50,standard,non_veg,Tandoori Chicken Momo Recipe,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
05aecf1d-3f0f-49aa-834f-bd1e8223eb89,Thai Baked Chicken Satay Recipe With Thai Peanut Sauce,indian,medium,50,standard,non_veg,Thai Baked Chicken Satay Recipe With Thai Peanut Sauce,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
69670560-c613-4b1b-8cf2-b4b87606bd4d,Thai Chicken Noodle Soup With Veggies Recipe,indian,medium,50,standard,non_veg,Thai Chicken Noodle Soup With Veggies Recipe,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
f3a19fb0-8551-45e0-8b9a-f8f4de274c7a,Thalapakattu Chicken Biryani Recipe,indian,hard,50,standard,non_veg,Thalapakattu Chicken Biryani Recipe,indian|rice|south_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
e8f4d636-6d72-4fbd-9dfc-6146b23017c5,Tofu Banh Mi Recipe - Vietnamese Grilled Tofu Sandwich,indian,hard,50,standard,vegetarian,Tofu Banh Mi Recipe - Vietnamese Grilled Tofu Sandwich,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
a1ebf613-f127-4c28-a42a-9c11fedf22af,Udupi Style Mixed Vegetable Sambar Recipe (Lentil Curry With Vegetables),indian,hard,50,standard,vegetarian,Udupi Mixed Vegetable Sambar Recipe (Lentil Curry With Vegetables),indian|curry|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
4b8eedb0-e089-4fc5-aeb0-6c10ff4dac30,Vaangi Bhaat Recipe (Maharashtrian Style Brinjal Rice),indian,medium,50,standard,vegetarian,Vaangi Bhaat Recipe (Maharashtrian Brinjal Rice),indian|rice|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
f253b4de-50ed-4d87-b4ef-1ffb6b1e1d98,Veggie Penne Pasta Recipe In Creamy Roasted Carrot Sauce,indian,medium,50,standard,non_veg,Veggie Penne Pasta Recipe In Creamy Roasted Carrot Sauce,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
e1c6e060-5180-4cdf-8033-dc5cae151e8c,Watalappan Recipe - Steamed Egg Pudding With Jaggery,indian,easy,50,standard,non_veg,Watalappan Recipe - Steamed Egg Pudding With Jaggery,indian|main|sweet|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
b27e8a6c-4ede-46e7-9d25-1793ddf254e1,Whole Wheat Black Forest Cake In A Jar Recipe (Eggless),indian,hard,50,standard,non_veg,Whole Wheat Black Forest Cake In A Jar Recipe (Eggless),indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
5b927dc1-0081-479b-a118-c76ef61d9a5f,Whole Wheat Crepe With Eggs And Roasted Peppers Recipe,indian,medium,50,standard,non_veg,Whole Wheat Crepe With Eggs And Roasted Peppers Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
076b6276-c854-4107-ac98-1fef4555883c,Whole Wheat Lemon & Cranberry Muffins Recipe,indian,easy,50,standard,vegetarian,Whole Wheat Lemon & Cranberry Muffins Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
eed063a0-7da5-40a6-a57e-436af74536d2,"Whole Wheat Pizza With Egg, Bell Peppers And Fresh Basil Recipe",indian,easy,50,standard,non_veg,"Whole Wheat Pizza With Egg, Bell Peppers And Fresh Basil Recipe",indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
6228a9d4-86ba-4399-8a4b-1a72700f6672,Dahi Baingan Recipe - Brinjal In Curd Based Gravy,indian,hard,51,standard,vegetarian,Dahi Baingan Recipe - Brinjal In Curd Based Gravy,indian|curry|north_indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
45f1bb0d-bf17-4b48-ae0f-8255ecae4c08,Mutton Ghee Roast Recipe,indian,hard,51,standard,non_veg,Mutton Ghee Roast Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
c060c757-51f7-4f8b-9068-48acbda51ed7,Achari Baingan Bharta (Recipe In Hindi),indian,hard,55,standard,vegetarian,Achari Baingan Bharta (Recipe In Hindi),indian|main|north_indian|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d9aaf3d6-c172-4e90-bdad-51faf91532ff,Achari Baingan Bharta Recipe,indian,medium,55,standard,vegetarian,Achari Baingan Bharta Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
a2ff88f0-0e07-4352-805b-27f59e8245af,Achari Gosht Recipe,indian,medium,55,standard,vegetarian,Achari Gosht Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
909e24bd-4b67-44d2-8cd1-474e21717522,Ambur Star Chicken Biryani Recipe,indian,hard,55,standard,non_veg,Ambur Star Chicken Biryani Recipe,indian|rice|south_indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
f1415ada-9920-4928-8d8f-26b1920e6f4a,Amritsari Murgh Makhani Recipe- Chicken Makhani Recipe,indian,hard,55,standard,non_veg,Amritsari Murgh Makhani Recipe- Chicken Makhani Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
65326bff-7fb1-46d2-a57a-ba162102152c,Apple Upside Down Cake Recipe,indian,hard,55,standard,vegetarian,Apple Upside Down Cake Recipe,indian|main|sweet|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
d3f7f54e-1c63-488e-97a6-dc529dbc9f72,Asian Style Honey Soy Sticky Chicken Recipe,indian,easy,55,standard,non_veg,Asian Honey Soy Sticky Chicken Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
fe73ffef-14e7-472c-a898-982c2e434d61,Badshahi Chicken Recipe,indian,hard,55,standard,non_veg,Badshahi Chicken Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
713d7b2a-53d7-4f3b-a5fc-0f09f48555b8,Baked Egg With Quinoa & Tomato Sauce Recipe,indian,hard,55,standard,non_veg,Baked Egg With Quinoa & Tomato Sauce Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
ef3ce199-12fa-4e3c-af9e-7c299ee40a22,Balsamic Glazed Eggplant Feta Rollatini Recipe,indian,easy,55,standard,non_veg,Balsamic Glazed Eggplant Feta Rollatini Recipe,indian|main|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
688261f3-6f87-4d17-9767-7921efd7ebc3,Banana Butterscotch Cake Recipe,indian,easy,55,standard,vegetarian,Banana Butterscotch Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2ba75da9-d96a-4715-b8a2-3e8fc793241d,Banana Date Chocolate Chip Cake Recipe,indian,medium,55,standard,vegetarian,Banana Date Chocolate Chip Cake Recipe,indian|main|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
75c038ea-7575-4f33-836e-8399da593619,Bengali Sukto Recipe - Mixed Vegetable Curry,indian,hard,55,standard,vegetarian,Bengali Sukto Recipe - Mixed Vegetable Curry,indian|curry|bengali|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
9432efce-ab41-4ec1-a29d-066394f34b98,Bharma Baingan Ki Sabzi Recipe - Spicy Stuffed Brinjals,indian,medium,55,standard,vegetarian,Bharma Baingan Ki Sabzi Recipe - Spicy Stuffed Brinjals,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
fa68642a-bb52-43fa-bcd6-b73a801efdc8,Breakfast Enchiladas With Mushroom Sauce Recipe,indian,hard,55,standard,vegetarian,Breakfast Enchiladas With Mushroom Sauce Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
db10a7c3-b952-4247-bbd7-13a51cb6c3f5,Brinjal Mor Kuzhambu Recipe,indian,medium,55,standard,vegetarian,Brinjal Mor Kuzhambu Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|nut_free,nonveg_tags_without_meat_words
2b929c40-984b-4ad3-9ad8-9e998848abd7,Broccoli Chilli Noodles With Grilled Salmon Recipe,indian,medium,55,standard,vegetarian,Broccoli Chilli Noodles With Grilled Salmon Recipe,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
b1a78111-36a7-49a8-815b-ddb331988d1d,Carrot Cake Recipe for Healthy Heart,indian,easy,55,standard,vegetarian,Carrot Cake Recipe for Healthy Heart,indian|main|sweet|savory|non-veg|dairy_free|halal,nonveg_tags_without_meat_words
